output_metric,parameter,spearman_rho,absolute_rho,p_value,samples,q_value,fdr_significant_0p10,rank_abs_rho,subsystem
hybrid_pfa,gyro_bias_x_degps,-0.11952145384683545,0.11952145384683545,0.3468565093747836,64,0.9597753477090696,False,6,Gyroscope
hybrid_pfa,gyro_bias_y_degps,0.03682226608412608,0.03682226608412608,0.7726807096553089,64,0.9597753477090696,False,15,Gyroscope
hybrid_pfa,gyro_bias_z_degps,-0.006431127178627315,0.006431127178627315,0.9597753477090696,64,0.9597753477090696,False,23,Gyroscope
hybrid_pfa,star_tracker_noise_std_deg,0.153302284333849,0.153302284333849,0.2265050479019333,64,0.9597753477090696,False,5,Star tracker
hybrid_pfa,initial_position_error_x_m,0.04525006090665934,0.04525006090665934,0.7225538560527887,64,0.9597753477090696,False,14,Initial state
hybrid_pfa,initial_position_error_y_m,0.11097757369616813,0.11097757369616813,0.3826503173331506,64,0.9597753477090696,False,8,Initial state
hybrid_pfa,initial_position_error_z_m,-0.035916800524680347,0.035916800524680347,0.7781258703492815,64,0.9597753477090696,False,16,Initial state
hybrid_pfa,initial_velocity_error_x_mps,-0.052424134185344695,0.052424134185344695,0.6807717176852566,64,0.9597753477090696,False,12,Initial state
hybrid_pfa,initial_velocity_error_y_mps,-0.05298134376038821,0.05298134376038821,0.6775642365013564,64,0.9597753477090696,False,11,Initial state
hybrid_pfa,initial_velocity_error_z_mps,0.2005722299500411,0.2005722299500411,0.11202690484909844,64,0.9597753477090696,False,2,Initial state
hybrid_pfa,non_gravitational_acceleration_mps2,0.022474119526755383,0.022474119526755383,0.8600805732727184,64,0.9597753477090696,False,20,Orbital disturbance
hybrid_pfa,fault_magnitude_m,-0.03313075264946274,0.03313075264946274,0.7949459211027021,64,0.9597753477090696,False,18,GNSS fault
hybrid_pfa,fault_start_min,-0.07824151116236121,0.07824151116236121,0.5388594177989654,64,0.9597753477090696,False,9,GNSS fault
hybrid_pfa,fault_duration_min,-0.01755210161387094,0.01755210161387094,0.8905092361678459,64,0.9597753477090696,False,21,GNSS fault
hybrid_pfa,gnss_outage_duration_min,-0.035197071490249136,0.035197071490249136,0.7824616836637295,64,0.9597753477090696,False,17,Mission outage
hybrid_pfa,star_tracker_outage_duration_min,0.17424407752923468,0.17424407752923468,0.16850025519307305,64,0.9597753477090696,False,3,Mission outage
hybrid_pfa,dual_outage_duration_min,-0.024888694351943984,0.024888694351943984,0.8452242754216801,64,0.9597753477090696,False,19,Mission outage
hybrid_minus_fdir_pd,pseudorange_noise_std_m,0.3151116638433222,0.3151116638433222,0.01120691591460597,64,0.12887953301796867,False,2,GNSS measurement
hybrid_minus_fdir_pd,accelerometer_noise_std_mps2,-0.03005539405591818,0.03005539405591818,0.8136208952781503,64,0.9650415727497973,False,19,Accelerometer
hybrid_minus_fdir_pd,accelerometer_bias_x_mps2,0.10075778556503465,0.10075778556503465,0.4282473066992978,64,0.9389933320051619,False,10,Accelerometer
hybrid_minus_fdir_pd,accelerometer_bias_y_mps2,-0.22384505534857754,0.22384505534857754,0.07538676515907222,64,0.43347389966466526,False,4,Accelerometer
hybrid_minus_fdir_pd,accelerometer_bias_z_mps2,0.1877373164942136,0.1877373164942136,0.13740048058705936,64,0.5267018422503943,False,6,Accelerometer
hybrid_minus_fdir_pd,gyro_noise_std_degps,0.0033242045294493796,0.0033242045294493796,0.97920185782995,64,0.97920185782995,False,23,Gyroscope
hybrid_minus_fdir_pd,gyro_bias_x_degps,-0.08952426681034363,0.08952426681034363,0.4817485647601311,64,0.9389933320051619,False,11,Gyroscope
hybrid_minus_fdir_pd,gyro_bias_y_degps,0.08074378174290148,0.08074378174290148,0.5259137856737739,64,0.9389933320051619,False,12,Gyroscope
hybrid_minus_fdir_pd,gyro_bias_z_degps,0.046882746639475725,0.046882746639475725,0.7129685318795835,64,0.9406887611819972,False,17,Gyroscope
hybrid_minus_fdir_pd,star_tracker_noise_std_deg,-0.06850153885513617,0.06850153885513617,0.590684836872442,64,0.9389933320051619,False,14,Star tracker
hybrid_minus_fdir_pd,initial_position_error_x_m,-0.057245094551966205,0.057245094551966205,0.6532127526992431,64,0.9389933320051619,False,16,Initial state
hybrid_minus_fdir_pd,initial_position_error_y_m,0.07735080056801522,0.07735080056801522,0.5435048658393756,64,0.9389933320051619,False,13,Initial state
hybrid_minus_fdir_pd,initial_position_error_z_m,-0.06260967289604315,0.06260967289604315,0.6230812338859192,64,0.9389933320051619,False,15,Initial state
hybrid_minus_fdir_pd,initial_velocity_error_x_mps,-0.014557723284140388,0.014557723284140388,0.9091011083913729,64,0.9650415727497973,False,21,Initial state
hybrid_minus_fdir_pd,initial_velocity_error_y_mps,-0.10348592583403102,0.10348592583403102,0.4157832685687481,64,0.9389933320051619,False,9,Initial state
hybrid_minus_fdir_pd,initial_velocity_error_z_mps,0.18927332824230397,0.18927332824230397,0.13415419628116684,64,0.5267018422503943,False,5,Initial state
hybrid_minus_fdir_pd,non_gravitational_acceleration_mps2,0.02503469893902567,0.02503469893902567,0.844327609520862,64,0.9650415727497973,False,20,Orbital disturbance
hybrid_minus_fdir_pd,fault_magnitude_m,0.4794649208889954,0.4794649208889954,6.109995066472507e-05,64,0.0014052988652886768,True,1,GNSS fault
hybrid_minus_fdir_pd,fault_start_min,0.26763285294339345,0.26763285294339345,0.03251401586985406,64,0.2492741216688811,False,3,GNSS fault
hybrid_minus_fdir_pd,fault_duration_min,0.11338976277694228,0.11338976277694228,0.37232784398276686,64,0.9389933320051619,False,8,GNSS fault
hybrid_minus_fdir_pd,gnss_outage_duration_min,-0.04293955230109439,0.04293955230109439,0.7361912044033022,64,0.9406887611819972,False,18,Mission outage
hybrid_minus_fdir_pd,star_tracker_outage_duration_min,0.13393105421409154,0.13393105421409154,0.29138257314270183,64,0.9389933320051619,False,7,Mission outage
hybrid_minus_fdir_pd,dual_outage_duration_min,-0.012311019533202187,0.012311019533202187,0.9230832434998061,64,0.9650415727497973,False,22,Mission outage
